stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
RI,4459000,Providence,incorporated,25,A,190934,"Providence, RI",0,1,53,0.53,Providence city
RI,4419180,Cranston,incorporated,25,A,82934,"Cranston, RI",0,2,15,0.15,Cranston city
RI,4474300,Warwick,incorporated,25,A,82823,"Warwick, RI",0,3,9,0.09,Warwick city
RI,4454640,Pawtucket,incorporated,25,A,75604,"Pawtucket, RI",0,4,6,0.06,Pawtucket city
RI,4422960,East Providence,incorporated,25,A,47139,"East Providence, RI",0,5,7,0.07,East Providence city
RI,4480780,Woonsocket,incorporated,25,A,43240,"Woonsocket, RI",0,6,4,0.04,Woonsocket city
RI,4449960,Newport,incorporated,25,A,25163,"Newport, RI",0,7,3,0.03,Newport city
RI,4414140,Central Falls,incorporated,25,A,22583,"Central Falls, RI",0,8,3,0.03,Central Falls city
