stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AK,0258550,Ouzinkie,incorporated,25,A,109,"Ouzinkie, AK",0,123,0,0,Ouzinkie city
AK,0214330,Chuathbaluk,incorporated,25,A,104,"Chuathbaluk, AK",0,124,0,0,Chuathbaluk city
AK,0263390,Port Heiden,incorporated,25,A,100,"Port Heiden, AK",0,125,0,0,Port Heiden city
AK,0268670,Shageluk,incorporated,25,A,100,"Shageluk, AK",0,126,0,0,Shageluk city
AK,0242050,Koyukuk,incorporated,25,A,98,"Koyukuk, AK",0,127,0,0,Koyukuk city
AK,0259650,Pelican,incorporated,25,A,98,"Pelican, AK",0,128,0,0,Pelican city
AK,0213550,Chignik,incorporated,25,A,97,"Chignik, AK",0,129,0,0,Chignik city
AK,0254150,Nikolai,incorporated,25,A,89,"Nikolai, AK",0,130,0,0,Nikolai city
AK,0284000,Whale Pass,incorporated,25,A,86,"Whale Pass, AK",0,131,0,0,Whale Pass city
AK,0233910,Hughes,incorporated,25,A,85,"Hughes, AK",0,132,0,0,Hughes city
AK,0219060,Diomede,incorporated,25,A,83,"Diomede, AK",0,133,0,0,Diomede city
AK,0220380,Eagle,incorporated,25,A,83,"Eagle, AK",0,134,0,0,Eagle city
AK,0262510,Port Alexander,incorporated,25,A,78,"Port Alexander, AK",0,135,0,0,Port Alexander city
AK,0203880,Anvik,incorporated,25,A,70,"Anvik, AK",0,136,0,0,Anvik city
AK,0260640,Pilot Point,incorporated,25,A,70,"Pilot Point, AK",0,137,0,0,Pilot Point city
AK,0215430,Clark's Point,incorporated,25,A,67,"Clark's Point, AK",0,138,0,0,Clark's Point city
AK,0265800,St. George,incorporated,25,A,67,"St. George, AK",0,139,0,0,St. George city
AK,0200650,Akhiok,incorporated,25,A,63,"Akhiok, AK",0,140,0,0,Akhiok city
AK,0261080,Platinum,incorporated,25,A,55,"Platinum, AK",0,141,0,0,Platinum city
AK,0204210,Atka,incorporated,25,A,53,"Atka, AK",0,142,0,0,Atka city
AK,0216530,Cold Bay,incorporated,25,A,50,"Cold Bay, AK",0,143,0,0,Cold Bay city
AK,0221150,Egegik,incorporated,25,A,39,"Egegik, AK",0,144,0,0,Egegik city
AK,0243040,Larsen Bay,incorporated,25,A,34,"Larsen Bay, AK",0,145,0,0,Larsen Bay city
AK,0237650,Kasaan,incorporated,25,A,30,"Kasaan, AK",0,146,0,0,Kasaan city
AK,0220970,Edna Bay,incorporated,25,A,25,"Edna Bay, AK",0,147,0,0,Edna Bay city
AK,0206630,Bettles,incorporated,25,A,23,"Bettles, AK",0,148,0,0,Bettles city
AK,0242160,Kupreanof,incorporated,25,A,21,"Kupreanof, AK",0,149,0,0,Kupreanof city
