stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
HI,1550150,Maunaloa,cdp,CDP,,435,"Maunaloa, HI",0,145,0,0,Maunaloa CDP
HI,1561700,Paukaa,cdp,CDP,,434,"Paukaa, HI",0,146,0,0,Paukaa CDP
HI,1579250,Wainiha,cdp,CDP,,419,"Wainiha, HI",0,147,0,0,Wainiha CDP
HI,1502832,Black Sands,cdp,CDP,,416,"Black Sands, HI",0,148,0,0,Black Sands CDP
HI,1570700,Ualapue,cdp,CDP,,393,"Ualapue, HI",0,149,0,0,Ualapue CDP
HI,1572468,Volcano Golf Course,cdp,CDP,,363,"Volcano Golf Course, HI",0,150,0,0,Volcano Golf Course CDP
HI,1526750,Kalihiwai,cdp,CDP,,361,"Kalihiwai, HI",0,151,0,0,Kalihiwai CDP
HI,1532700,Kawela Bay,cdp,CDP,,325,"Kawela Bay, HI",0,152,0,0,Kawela Bay CDP
HI,1546400,Maalaea,cdp,CDP,,310,"Maalaea, HI",0,153,0,0,Maalaea CDP
HI,1560350,Pakala Village,cdp,CDP,,286,"Pakala Village, HI",0,154,0,0,Pakala Village CDP
HI,1541000,Kukuihaele,cdp,CDP,,281,"Kukuihaele, HI",0,155,0,0,Kukuihaele CDP
HI,1565150,Puako,cdp,CDP,,267,"Puako, HI",0,156,0,0,Puako CDP
HI,1547560,Makaha Valley,cdp,CDP,,198,"Makaha Valley, HI",0,157,0,0,Makaha Valley CDP
HI,1579550,Waiohinu,cdp,CDP,,198,"Waiohinu, HI",0,158,0,0,Waiohinu CDP
HI,1548350,Makena,cdp,CDP,,196,"Makena, HI",0,159,0,0,Makena CDP
HI,1525700,Kalapana,cdp,CDP,,167,"Kalapana, HI",0,160,0,0,Kalapana CDP
HI,1527350,Kamaili,cdp,CDP,,157,"Kamaili, HI",0,161,0,0,Kamaili CDP
HI,1557650,Olowalu,cdp,CDP,,100,"Olowalu, HI",0,162,0,0,Olowalu CDP
HI,1549425,Manele,cdp,CDP,,7,"Manele, HI",0,163,0,0,Manele CDP
