stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AL,0132536,Gu-Win,incorporated,43,A,141,"Gu-Win, AL",0,433,0,0,Gu-Win town
AL,0123344,Eldridge,incorporated,43,A,136,"Eldridge, AL",0,434,0,0,Eldridge town
AL,0153784,Newbern,incorporated,43,A,133,"Newbern, AL",0,435,0,0,Newbern town
AL,0139472,Kellyton,incorporated,43,A,129,"Kellyton, AL",0,436,0,0,Kellyton town
AL,0161536,Pollard,incorporated,43,A,128,"Pollard, AL",0,437,0,0,Pollard town
AL,0155152,North Johns,incorporated,43,A,127,"North Johns, AL",0,438,0,0,North Johns town
AL,0106460,Billingsley,incorporated,43,A,125,"Billingsley, AL",0,439,0,0,Billingsley town
AL,0126200,Five Points,incorporated,43,A,114,"Five Points, AL",0,440,0,0,Five Points town
AL,0132656,Haleburg,incorporated,43,A,112,"Haleburg, AL",0,441,0,0,Haleburg town
AL,0142352,Lester,incorporated,43,A,111,"Lester, AL",0,442,0,0,Lester town
AL,0142808,Libertyville,incorporated,43,A,108,"Libertyville, AL",0,443,0,0,Libertyville town
AL,0125816,Faunsdale,incorporated,43,A,90,"Faunsdale, AL",0,444,0,0,Faunsdale town
AL,0144536,Lowndesboro,incorporated,43,A,89,"Lowndesboro, AL",0,445,0,0,Lowndesboro town
AL,0107672,Blue Springs,incorporated,43,A,84,"Blue Springs, AL",0,446,0,0,Blue Springs town
AL,0164656,Ridgeville,incorporated,43,A,83,"Ridgeville, AL",0,447,0,0,Ridgeville town
AL,0153472,Needham,incorporated,43,A,73,"Needham, AL",0,448,0,0,Needham town
AL,0153112,Myrtlewood,incorporated,43,A,70,"Myrtlewood, AL",0,449,0,0,Myrtlewood town
AL,0159328,Petrey,incorporated,43,A,67,"Petrey, AL",0,450,0,0,Petrey town
AL,0177784,Union Grove,incorporated,43,A,67,"Union Grove, AL",0,451,0,0,Union Grove town
AL,0112040,Cardiff,incorporated,43,A,52,"Cardiff, AL",0,452,0,0,Cardiff town
